entity_id,name,schema,is_person,is_organisation,libya_link,libya_link_evidence,collection,is_target,countries,country_is_libya_only,topics,office_topics,is_pep,is_relative_or_associate,is_diplomat,is_judge,is_oligarch,is_sanctioned,is_sanction_linked,is_counter_sanctioned,is_export_controlled,is_person_of_interest,is_head_of_state_or_government,is_criminal_designation,gov_branch,is_libyan_official,offices_held,office_names,birth_date,death_date,birth_place,address_text,position_text,aliases,shabiya_ar,shabiya_en,shabiya_pcode,place_source,place_matched_on,place_matched_level,place_matched_script,datasets,first_seen,last_seen,source_urls,degree,component,component_size,betweenness
NK-AGB7JMjMcWy2wm99TBXcfv,Libyan Arab Foreign Bank,Company,0,1,country_tagged,country,sanctions,0,ly,1,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,LAFB,,,,,,,,us_fincen_special_measures,2026-07-27,2026-09-11,https://www.fincen.gov/system/files/shared/waisgate3.pdf,1,5,4,0.0
NK-AfP34MpmmNrnqdyqTeMHrL,Shibl Muhsin 'Ubayd Al-Zaydi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,iq,0,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1968-10-28,,"Baghdad, Iraq; Baghdad",Iraq,,"Ja'far Salih Mahdi; Shibl Al Zaidi; Shebl al Zaidi; Hajji Shibl Muhsin al-Zaydi; AL ZAIDI, Shebl; SHIBL, Hajji; AL-ZAYDI, Hajji Shibl Muhsin; Shibl Muhsin Ubayd Al-Zadi",,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26057,1,0,217,0.0
NK-BAbq5Zmm3z8ehJ9Siy6bTd,Javad Bordbar Shir Amin,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1981-10-27,,,Iran,,"Javad Bordbarsheramin; BORDBARSHERAMIN, Javad Ali; BORDBARSHERAMIN, Javad; BORDBAR, Javad; Javad Ali Bordbarsheramin",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24472,1,0,217,0.0
NK-BKusgwsvmh3si3BbNLu34L,Ahmad Mohammadi Zadeh,Person,1,0,tie_via_multicountry_hub,Directorship:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1961-09-23,,,,,Ahmad Mohammedi Zadeh,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57568,1,0,217,0.0
NK-BfsQqYjcYUVGWCSaULtUk4,Zanjan Acid Production Company,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Zanjan, The end of the Tenth Bahrevari Street, Zinc Industrial Town, 5 km off Bijar Road; Zanjan, Iran; The end of the Tenth Bahrevari Street, Zinc Industrial Town, 5 km off Bijar Road Zanjan Iran",,Zanjan Acid Makers; Zanjan Acid Sazan; Zanjan Acid Makers and Alvand Rouinkaran,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25047,1,0,217,0.0
NK-CTfQPWfYmnbqNaL8H8y4wj,Gaddafi International Charity and Development Foundation,Organization,0,1,country_tagged,country,sanctions,1,ch;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"Hay Alandalus – Jian St, Tripoli, Libya; Hay Elandadlus - Jian St, P.O. Box 1101, Tripoli; Hay Elandadlus – Jian St, P.O. Box 1101, Tripoli, Libya",,GADDAFI INTERNATIONAL FOUNDATION FOR CHARITY ORGANISATIONS; Fondation internationale Qadhafi pour les associations caritatives et le développement,طرابلس,Tripoli,LY0211,address,tripoli,shabiya,latin,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;be_fod_sanctions;mc_fund_freezes;gb_fcdo_sanctions,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12685 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1893 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0044&rid=1,0,22,1,0.0
NK-CWUnm8DJ9gotyVwJ8zHNbT,MEHR EQTESAD IRANIAN INVESTMENT COMPANY,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Tehran, No. 48, 14th Alley, Ahmad Qassir Street, Argentina Square; Tehran, Iran; Tehran, No. 18, Iranian Building, 14th Alley, Ahmad Qassir Street, Argentina Square",,Tejarat Tose's Eqtesadi Iranian; Mehr Iranian Economy; MEHR IRANIAN ECONOMY INVESTMENTS; MEHR EGHTESAD IRANIAN INVESTMENT COMPANY; Mehr Eqtesad Iranian Investment Company; Mehr Iranian Economy Investments; MEHR IRANIAN ECONOMY COMPANY; Mehr Eghtesad Iranian Investment Company,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl;au_dfat_sanctions,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12802,1,0,217,0.0
NK-CjJxdyheQnT32FforWagA7,Sa'id Yusif Ali Abu AZIZAH,Person,1,0,country_tagged,country,sanctions,1,ly,1,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1958,,"Tripoli, Libya",,,"'AZIZ, Sa'ud Abu; AZIZ, Sa'id Yusif Abu; Sa'ud Abu 'AZIZ; AZIZA, Said Youssef Ali Abu; AZIZAT, Sa'id Yusif Ali Abu; AL-HAMID, Abd; Sa'id Yusif Ali Abu AZIZAT; HAMID, Abdul",طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=10329,0,23,1,0.0
NK-CpnurHe87J2nNc43pCHFfb,"WADI, Musbah Mohamad M",LegalEntity,0,1,country_tagged,country,sanctions,1,cy;ly;mt,0,export.control,,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,Cyprus; Malta; Omar Almohar Tripoli Libya,,"WADY, Mosbah Mohamed",طرابلس,Tripoli,LY0211,address,tripoli,shabiya,latin,tw_shtc,2025-08-09,2026-09-12,,0,24,1,0.0
NK-DNab6tvzBySiSWVXTDRrTT,Lichun Xu,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,cn,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1983-09-30,,"Huanggang, Hubei, China",Beijing,,,,,,,,,,us_ofac_sdn;us_trade_csl,2026-06-10,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57874,1,0,217,0.0
NK-DbY9gqAiqRKSZ4qWmbkaio,Hamed Abdollahi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1960-08-11,,Iran; IRAN,"Tehran, Iran",Senior Quds Officer,"Hamed ABDULLAHI; ABDULLAHI Mustafa; Mustafa Abdullahi; Mustafa Abdollahi Saberi; Mustafa ABDULLAHI; ABDULLAHI, Mustafa",,,,,,,,fr_tresor_gels_avoir;eu_journal_sanctions;us_ofac_sdn;tw_shtc;eu_fsf;us_trade_csl;au_dfat_sanctions;be_fod_sanctions;sa_pcct_terrorism_list;mc_fund_freezes;ca_dfatd_sema_sanctions;gb_fcdo_sanctions,2022-04-27,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500206 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2593 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12930,1,0,217,0.0
NK-E5TauvsA889jNJeKtv4YMG,"MAX HONOR INTERNATIONAL TRADE CO., LIMITED",Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,cn;hk,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,"Unit 26 of Factory A on 5th Floor, Union Hing Yip Factory Building, No. 20 Hing Yip Street, Hong Kong",,,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57576,1,0,217,0.0
NK-ENRNZNb4YwWSC8PU2Qibqy,Fateh Aseman Sharif Company,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"18th District, 5 Kilometers of Fatah Highway, Nord Blvd Tehran Iran; Tehran, 18th District, 5 Kilometers of Fatah Highway, Nord Blvd",,Fateh Aseman Sharif Knowledge Based Company,,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2024-04-18,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48682,1,0,217,0.0
NK-EVgfwq7wRSataR8jvaMgxC,Yadollah Badin,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,Iran,,"Yadullah Badin; BADIN, Yadullah",,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26938,1,0,217,0.0
NK-F4woLMysr2xtzxN6aKDPV5,TADIRGARAN ATIYEH IRANIAN INVESTMENT COMPANY,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"No. 48, 14th Street, Ahmad Ghasir Avenue Tehran Iran; Tehran, Iran; Tehran, No. 48, 14th Street, Ahmad Ghasir Avenue",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25020,1,0,217,0.0
NK-FGjWdXXVxtYvgUCissgXQ9,Hassan Shahvarpour,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,"Iran; Safi Abad; Safi Abad, sud de Dezfoul, Khouzistan; Safi Abad, Dezful; Safi Abad, south of Dezful, Safi Abad, IRAN (ISLAMIC REPUBLIC OF); Safi Abad, Dezful, Khuzestan, Iran; Safi Abad, sud de Dezfoul, Khouzistan : IRAN",Iran,"Islamic Revolutionary Guard Corps (IRGC) Commander of Khuzestan Province (Vali Asr Corps); Commandant du Corps des gardiens de la révolution islamique (IRGC) dans la province du Khouzistan (Corps Vali Asr); Fonction : commandant du Corps des gardiens de la révolution islamique (IRGC) dans la province du Khouzistan (Corps Vali Asr)
Grade : général de brigade; Commander of the Islamic Revolutionary Guard Corps (IRGC) in Khuzestan Province; Général de brigade; Deputy Head of the South-west Karbala Headquarters","ShAKhVARPUR Khasan; Hassan SHAHVARPOUR; حسن شاهوارپور; SHAHVARPOUR, Hassan; شاهوارپور; Hasan SHAHVARPOUR",,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;us_klepto_hr_visa;mc_fund_freezes;gb_fcdo_sanctions,2023-04-20,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401033 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3528 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28924,1,0,217,0.0
NK-FJsMeg3J67Hk3QxHqw4CpU,Al Hadha Exchange Co,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ye,0,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Sana'a, Yemen; Al-Qasr Street, Sana'a; Taiz Street, Sana'a",,Al-Hadha Exchange Company,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl;ae_local_terrorists,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34953,1,0,217,0.0
NK-FTCU4D7jhkFn5JCv3P9hHN,"AL-QHRIANY, AL-SADIQ ABD-ALRAHMAN ALI",Person,1,0,country_tagged,country,sanctions,1,ly,1,crime.terror;sanction,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,,1942-12-08,,طرابلس - ليبيا,"طرابلس, ليبيا",,,طرابلس,Tripoli,LY0211,birth_place,طرابلس -,shabiya,arabic,ae_local_terrorists;sa_pcct_terrorism_list,2023-09-14,2026-09-12,,1,3,5,0.0
NK-G5BTasApunhmAgv3tD34xg,Hossein Zare Kamali,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1961-06-27,,"Mehriz, Iran",Iran,IRGC Commander for Hamadan Province,,,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2026-01-30,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=56891,1,0,217,0.0
NK-GNVD9dTpoQ4F3m5RhCDAzn,Taif Mining Services LLC,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,om,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"PO Box 39 Muttrah Muscat Oman; Muscat, Oman; PO Box 39, Muttrah, Muscat",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28860,1,0,217,0.0
NK-GUgMrUaEuLULaxf9HUvFsY,Alwefaq Ltd,Organization,0,1,tie_via_multicountry_hub,Ownership:NK-V3yjEXHcfBpDnTzDoeR7Wb,sanctions,1,cy;mt,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"15 Grognet Street Mosta MST 3613 Malta; 15 Grognet Street, Mosta, MST 3613; 22 Freedom Street Famagusta Cyprus",,,,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=28300,1,11,2,0.0
NK-GavZ8i5jwzzPJQ9tZm4LSS,ALI M HIJAZI,LegalEntity,0,1,country_tagged,country,sanctions,1,ch;fr;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,", HAUTE SAVOIE, FR,; GENEVA; HAUTE SAVOIE",,,,,,,,,,us_trade_csl;us_bis_denied,2023-04-20,2026-09-12,,0,25,1,0.0
NK-GjAEVSCgQyfTMBxmrv7KXE,Ramezan Zirahi,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1969,,,Iran,,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26937,1,0,217,0.0
NK-GochgB48DMGz8iNBKWBU8F,AL-SAADI ABDULLAH IBRAHIM BUKHAZEM,Person,1,0,country_tagged,country,sanctions,1,ly,1,crime.terror;sanction,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,,1981-11-21,,ليبيا,"أجدابيا, ليبيا",,,الواحات,Al Wahat,LY0105,address,أجدابيا,romanisation,arabic,ae_local_terrorists;sa_pcct_terrorism_list,2023-09-14,2026-09-12,,1,2,5,0.0
NK-H4LD8U38qJrfKnHyaCDz7w,CALCIMINE,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Tehran, Iran; Tehran, Second Floor, No. 13, Street 8th, Ghaem Magham Farahari Ave., 1586868513; Second Floor, No. 13, Street 8th, Ghaem Magham Farahari Ave. Tehran 1586868513 Iran",,Kalsimin,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25044,1,0,217,0.0
NK-JQi5wGgJcPRMtp8RWuaB7M,Abdelrazag Elsharif ELOSTA,Person,1,0,country_tagged,country,sanctions,1,gb;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1963-06-20,,"SOGUMA, LIBYA",undetermined,,"AL-MULAY, 'Abd; 'Abd al-Razzaq SHARIF; 'Abd Al-Razzaq Al-Sharif AL-USTA; SHARIF, 'Abd al-Razzaq; Abdelrazag Elsharif AL USTA; AL-USTA, 'Abd Al-Razzaq Al-Sharif; AL USTA, Abdelrazag Elsharif",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11174,0,26,1,0.0
NK-JmokkiirJcZS3nsJtPqGZV,Shenzhen Amor Logistics Co Ltd,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,cn,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"Unit 806, Huafeng Building, No. 6006 Shennan Avenue, Futian District, Guangdong; Unit 806, Huafeng Building, No. 6006 Shennan Avenue, Futian District Shenzhen Guangdong China",,Shenzhen Aimi International Logistics Co Ltd,,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2025-04-29,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=54025,1,0,217,0.0
NK-Jqt6zaFzFhL59DPnYZ8jU4,"AL-RAWI, TALIB' ALI HUSAYN AL-AHMED",Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,sy;tr,0,crime.terror;sanction.counter;export.control;sanction,,0,0,0,0,0,1,0,1,1,0,0,1,,0,0,,1973-12-23,,"Albukamal; Al Bukamal, Syria; DEİR ALZOUR","Istanbul; Istanbul Turkey; Istanbul, Türkiye",,"Talib Ali Husayn Al-Ahmad Al-Rawi; Talib Al-Ahmad; AL-AHMAD, Talib; طالب الاحمد",,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;tr_fcib;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32177,1,0,217,0.0
NK-Ju9jV8xGUy4jTMnpK2HKqN,Quren Salih Quren al Qadhafi,Person,1,0,country_tagged,citizenship,sanctions,1,eg;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,Egypt,Former Libyan Ambassador to Chad. Has left Chad for Sabha. Member of the Popular Front for the Liberation of Libya (PFLL).; Libyan Ambassador to Chad,Egreen Salah; Quren Salih Quren AL GADAFI; Akrin Akrin Saleh; Salah Egreen; Al Qadhafi Qu’ren Salih Qu’ren; Akrin Saleh Akrin; Quren Salih Quren GADDAFI; Egreen SALAH,,,,,,,,fr_tresor_gels_avoir;tw_shtc;eu_sanctions_map;eu_fsf;ch_seco_sanctions;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes;gb_fcdo_sanctions;ua_sfms_blacklist,2022-04-27,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1308 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1616,0,27,1,0.0
NK-L85nwzMViEAcuH7NwM2qHn,HONG KONG BLUE OCEAN LIMITED,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,cn;hk,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,Hong Kong,,,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57571,1,0,217,0.0
NK-LdhUMNCXRJpvX4mKcpbodP,ATIC ENERGY FZE,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ae,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,"Office No E-23G-21, P1-ELOB, Hamriya Free Zone, Sharjah",,,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57577,1,0,217,0.0
NK-Le5JHd24EkxFTP8kQ32u29,Mahmoud Abdulilah Al-Dj,Person,1,0,country_tagged,nationality,sanctions,1,lb;ly;sy,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1983-07-26,,"Tell Rifaat, Alep; Tell Rifaat, SYRIAN ARAB REPUBLIC; Tell Rifaat, Alep : SYRIE; Tell Rifaat, Aleppo, Syria; Tell Rifaat, Syrian Arab Republic; Tell Rifaat; Tell Rifaat, Aleppo, Syria;",,,Mahmud Abdulilah Dajj; Mahmoud Abdul-ilah Al-Daj; Mahmoud al-Dj; Mahmoud Abdul-ilah Daj; محمد الدج; Mahmoud ALDJ,,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;eu_journal_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;eu_travel_bans;be_fod_sanctions;mc_fund_freezes,2024-01-22,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202400362 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7113 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=48303,2,6,3,1.0
NK-Lqx5ms4MCtwLX4VKSWHrzQ,SUSANGIRD,Vessel,0,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,,0,crime.terror;sanction,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,,,,,,,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15090,1,0,217,0.0
NK-MLfdhQKBKsjEynrGXkq5mp,Destiny,Vessel,0,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,,0,crime.terror;sanction,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,,,,,,,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=15725,1,0,217,0.0
NK-MQoPYoJ7mAT8zHvKgZ8jG7,UNITED AFRICAN AIRLINES,LegalEntity,0,1,country_tagged,country,sanctions,1,lu;ly;mt,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,", , LU,; MALTA AIRPORT, , MT,; MALTA AIRPORT",,,,,,,,,,us_bis_denied;us_trade_csl,2023-04-20,2026-09-12,,0,28,1,0.0
NK-MmRr4bivDQbLzq3uzci7oP,Abdo Abdullah Dael Ahmed,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ae;se;ye,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1979-09-13,,"تعز المخا; Ta'izz Al-Mukha, Yemen; Taiz","Dubai, United Arab Emirates; Dubai United Arab Emirates; Dubai",,"Abdoo Abdullah Dael Ahmed; Ahmed; 'Abduh Da'il; Abdo Abdullah; AHMED, Abdoo Abdullah Dael; AHMED, Abdu Abdullah; DA'IL, 'Abduh; Abdu Abdullah Ahmed",,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl;ae_local_terrorists,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34985,1,0,217,0.0
NK-MnFkb9k4MJ477XDeS5Fqg4,Haytham Sabih Sa'id,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,iq,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1980-04-08,,,Iraq,,"SAAD ALSAWAIDI, Haitham Sabih; Haitham Sabih Saad Alsawaidi",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2025-10-09,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55938,1,0,217,0.0
NK-MquwTyyeWLtztCZQbR6v6k,Sabtina Ltd,Company,0,1,tie_to_libya,Ownership:NK-WBxPAsNkFUZEniYXbPCdHe,sanctions,1,gb,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,"530-532 Elder Gate, Elder House, Milton Keynes, UNITED KINGDOM; 530-532 Elder Gate, Elder House, Milton Keynes; 530-532 Elder Gate, Elder House, Milton Keynes, United Kingdom",,,,,,,,,,fr_tresor_gels_avoir;mc_fund_freezes;gb_fcdo_sanctions;eu_fsf;ch_seco_sanctions;be_fod_sanctions,2023-04-20,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1878 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0044&rid=1,1,7,3,0.0
NK-NTPMapNDMjXU8aHXCUgNGy,Khodarahm Sarani,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1976-03-21,,,"Zahedan, Sistan and Baluchestan Province; Zahedan Sistan and Baluchestan Province Iran",IRGC Commander in Zahedan,,,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-09-15,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44925,1,0,217,0.0
